order_id,customer_id,order_date,order_amount,shipping_address,order_status,payment_id,payment_date,payment_amount,payment_method,payment_status,cohort_month,order_month,cohort_index
a657ad9c-1d07-4915-8190-e8f5486a7e24,5760,2022-01-31,346.44,"50182 Daniel Shore, Jacksonport, NV 23058",delivered,d173ded0-da9f-4e02-a20a-7d0bd53f0ea0,2021-09-07,392.14,credit card,completed,2021-02,2022-01,11
fdb57263-89a9-457e-98c0-bc7dca96d0ff,3173,2022-12-10,490.85,"01223 Miller Port Apt. 900, Fostermouth, AZ 18114",delivered,45b6c69c-3a5f-4594-b70a-ba3bff6c8c41,2020-12-04,173.63,bank transfer,completed,2022-12,2022-12,0
9dacdc2e-07df-4423-b6fc-fefdac57ff81,7371,2020-10-16,126.42,"108 Cook Square, Santosside, MS 03179",delivered,7e1557ec-3ae6-4f10-a782-78e88bed5057,2020-07-11,208.48,credit card,completed,2020-10,2020-10,0
2bb43d48-168b-46bd-8c30-214f4726de1f,1212,2023-09-10,374.4,"0550 Duncan Dam Apt. 704, Hubbardland, ND 53122",shipped,0559a5ba-dc49-437d-824b-f65ce846c59c,2020-04-22,181.43,paypal,completed,2023-09,2023-09,0
ccfd5712-5c04-43d0-85bc-ef7238e3382f,8259,2023-08-20,416.69,"3201 Hines Ports Apt. 739, Port Mary, MP 81203",delivered,79ad3c2b-7df1-42ae-8e62-d85d172bbb04,2020-10-05,103.06,credit card,completed,2023-08,2023-08,0
681b2beb-8576-45e2-bebd-d1b5293c2173,2220,2020-05-03,101.62,"05498 Susan Groves Apt. 884, Port Brian, FL 91430",shipped,06456955-4b53-4d49-86f3-e8ded4c664f7,2021-07-14,187.14,credit card,completed,2020-05,2020-05,0
db660d71-ca22-4ac2-9ebb-caeca417e14f,8020,2024-01-14,146.77,"PSC 1649, Box 2815, APO AE 26677",pending,10a0fa21-16f5-45be-9fc6-69209ca98740,2021-06-09,228.69,credit card,completed,2024-01,2024-01,0
7d717433-40cb-4254-a37d-b10ce5e8d19c,1092,2022-10-03,171.98,"PSC 1726, Box 2829, APO AA 72625",delivered,cdefa97b-66e5-469e-b280-f7310f18bc00,2023-01-24,45.09,credit card,completed,2022-10,2022-10,0
d27ed8b5-8c58-4841-851f-6b74b485bc35,6207,2021-12-09,267.44,"760 Chelsea Run Suite 024, South Lucas, PR 90902",shipped,60c254a8-de66-46e3-b53c-54f99e17b24d,2024-05-21,148.29,paypal,completed,2021-12,2021-12,0
d27ed8b5-8c58-4841-851f-6b74b485bc35,6207,2021-12-09,267.44,"760 Chelsea Run Suite 024, South Lucas, PR 90902",shipped,41cf7676-69f9-4821-b888-91c84eb27412,2023-08-24,219.89,paypal,completed,2021-12,2021-12,0
017e7bb4-981a-4108-8131-bde249b2102d,9691,2023-07-01,242.68,"58768 Mckinney Mission, West Sabrina, NE 02120",delivered,fa70bbbf-8ee6-461d-b5ba-d75b4108756c,2023-04-15,389.22,bank transfer,completed,2021-01,2023-07,30
e2ba3548-9c12-4733-b2b1-1775301b61b5,4994,2024-08-19,479.86,"41038 Morris Roads, Andersonshire, RI 71299",delivered,ebed0c9e-e372-4367-8b33-ae0b4bf35840,2024-10-17,58.29,bank transfer,completed,2024-08,2024-08,0
e7223d47-e1b1-4aeb-b1f5-556b3dd35856,7322,2024-12-17,135.73,"Unit 6919 Box 4896, DPO AE 75000",delivered,ec4bce32-cce1-4214-be37-2ddbeab37312,2024-01-29,211.64,bank transfer,completed,2024-12,2024-12,0
7a15107a-1812-4b62-b4fe-937af43492d6,5633,2025-01-01,22.11,"568 Natasha Corner, Hopkinsbury, SC 00865",delivered,5f795bd3-4855-44f3-9866-32e3160c9918,2022-01-28,151.31,paypal,completed,2025-01,2025-01,0
a2ea03bb-46e8-4783-8ff1-da84611f7593,8300,2024-03-26,248.53,"25313 Guerrero Island Suite 100, Henryborough, SD 22725",pending,32a727b2-6c22-4bdf-8031-9d79c5193d95,2024-11-28,180.0,credit card,completed,2024-03,2024-03,0
28d39011-5646-4f07-9c34-777e46e5830b,2572,2021-10-10,92.02,"387 Jason Canyon, West Jessica, AS 39026",delivered,e59ff07b-bd42-442a-8961-614f47840266,2022-05-08,388.33,credit card,completed,2021-10,2021-10,0
d7392a5f-0b7a-4193-b60f-88bdc68d3b58,4453,2020-05-28,338.46,"0851 Neal Shoals, Port Amanda, MI 10784",shipped,372d0aab-a00c-435b-8157-7b8c2265ce8d,2020-05-16,153.52,paypal,completed,2020-05,2020-05,0
62c527c3-5b1d-4cb3-85e3-fb8579737041,9810,2021-04-28,416.09,"77004 Briana Village Apt. 454, New Joshuatown, WV 33091",delivered,057ce71a-ee65-4586-99be-9a3b66bcf407,2023-11-03,272.02,credit card,completed,2021-04,2021-04,0
3a0064d3-f638-41b9-acd1-03da140eb4b7,8130,2023-03-20,326.81,"18039 Long Estates, East Willieside, OH 52843",shipped,d988355d-c292-4af0-a19a-0a18c88feea7,2021-10-04,67.08,credit card,completed,2023-03,2023-03,0
3582239a-4444-4baf-bbd0-987d505081c3,2036,2021-12-22,380.42,"640 Alex Forge, New Davidburgh, AR 97596",delivered,6feb28b8-2aec-482b-8f3f-a695210ea0d2,2020-03-07,66.93,credit card,completed,2021-12,2021-12,0
3672d607-d609-4d34-90f6-9ca743ce0c95,6860,2024-05-21,464.74,"Unit 0098 Box 6027, DPO AA 65119",shipped,6c27a809-1f0d-4034-83e9-c7e32748d92f,2025-03-10,486.75,bank transfer,completed,2024-05,2024-05,0
7a4bda9e-a6fe-471f-bac3-e4886ac30874,5748,2024-12-21,395.58,"9205 Burgess Rapids Suite 453, North Angelaside, DE 94658",pending,4d3a9c48-bb20-4bfb-a16e-ea83b88c9073,2022-06-10,342.53,paypal,completed,2022-01,2024-12,35
418739d3-ef4e-44da-8c30-a9c0ebdc79bc,9941,2021-08-20,154.54,"645 Colton Valleys, Heathermouth, OR 07633",delivered,2c91f29a-3603-42e5-9873-e5ac85a890f2,2020-05-08,72.35,paypal,completed,2021-08,2021-08,0
4af55f04-f661-430e-9f80-956ce1d9aa46,3360,2021-09-12,156.05,"898 Graham Summit, Melaniefurt, OR 28656",delivered,f6459336-fe3d-488c-bf63-081317a1b7c1,2022-10-11,144.76,bank transfer,completed,2021-09,2021-09,0
1fb38fa3-bb58-4c5c-972d-5a911f8f95dd,6633,2023-08-26,113.75,"0169 Jeremy Union, New Joshua, DC 28343",delivered,714d4019-8313-40a8-876d-87affffc1812,2022-10-16,476.83,bank transfer,completed,2023-08,2023-08,0
1fb38fa3-bb58-4c5c-972d-5a911f8f95dd,6633,2023-08-26,113.75,"0169 Jeremy Union, New Joshua, DC 28343",delivered,5c2b6078-3d58-48a1-8f52-bdf520ae677e,2024-05-03,487.32,bank transfer,completed,2023-08,2023-08,0
c65803ba-fff2-4e21-8fce-e6d63127088c,2639,2021-07-14,149.72,"USNS King, FPO AE 92225",shipped,7995e514-fad5-4cfd-be16-37cecb4fdb92,2023-09-23,112.61,paypal,completed,2021-07,2021-07,0
af264672-55c0-4af7-9d4d-af155a98bfea,3496,2023-09-17,287.12,"Unit 3495 Box 6479, DPO AP 70818",pending,7bf44e13-731d-4bdd-9536-71be85bee051,2021-12-26,331.46,paypal,completed,2022-05,2023-09,16
6fd87683-102b-4021-89c7-4d63429d247e,5597,2022-11-16,430.77,"94134 Brandy Meadows, Port Catherinefort, VI 75979",shipped,0833fad6-e1d2-42be-a609-9f695f7254d5,2024-08-01,230.75,credit card,completed,2021-01,2022-11,22
0f013747-dfdc-4d8c-a7ec-e0508f2a65b3,9309,2023-10-26,319.5,"031 Pruitt Rapid, West Abigail, RI 02802",delivered,324bba34-617b-41ad-9f7c-536cf8d3c4f7,2024-05-23,160.98,credit card,completed,2023-10,2023-10,0
0f013747-dfdc-4d8c-a7ec-e0508f2a65b3,9309,2023-10-26,319.5,"031 Pruitt Rapid, West Abigail, RI 02802",delivered,8d68baa4-0742-4a1c-89a2-abed201a5ea5,2024-05-30,160.24,credit card,completed,2023-10,2023-10,0
c3ffd909-0bba-4acd-93ec-72771bb1105f,1600,2021-08-23,280.28,"482 Adam Pike Apt. 958, Hortonview, CT 75284",delivered,6f58e42d-66c4-41d0-a0a6-75a3c9991fec,2020-04-16,437.82,bank transfer,completed,2021-08,2021-08,0
3f1846d1-9a9e-47da-ac23-0ce63428b0b8,6993,2024-07-09,202.32,"6293 Nathan Valleys, South Amberberg, LA 19726",delivered,fda09cb1-1acf-43f2-86b7-420448caa1d2,2020-03-24,349.13,bank transfer,completed,2024-07,2024-07,0
4b174e8e-391f-470d-9bcd-8953879a1253,8310,2025-02-08,88.02,"23961 Danny Roads Apt. 518, East Sarahside, NC 84855",delivered,571e3d7c-e9cc-43fc-b932-5ef77056b4e7,2024-11-23,17.13,credit card,completed,2025-02,2025-02,0
c2176a19-d6f3-4758-bc9d-5ce72307b9fd,4796,2021-04-16,40.8,"5789 Atkins Tunnel Apt. 355, Smithfort, NV 31450",pending,a364122c-28c8-451a-845c-853dd171825d,2024-06-15,304.04,credit card,completed,2021-04,2021-04,0
e009e2d5-1faa-4cdd-b60b-25d6cb19d270,4834,2023-12-09,30.98,"55505 Lowe Bypass, Davidland, NC 63211",shipped,b0b9f819-367e-4f43-823c-8424189576b3,2020-08-20,18.72,credit card,completed,2021-04,2023-12,32
d4086354-4137-4a7b-9e6e-ae44dba4534e,9918,2021-02-09,289.38,"8542 Jeremy Hills, South Melissastad, CA 72589",pending,5e5eda4e-cdaf-4654-98bc-bb118a02f2cd,2020-04-08,54.46,paypal,completed,2021-02,2021-02,0
54a80528-6e34-40d5-9b2e-ff80676af4cb,7201,2021-11-05,189.0,"660 Lozano Hills, Laurafort, VT 33872",delivered,3198482e-01c7-4806-be3f-04d47441b134,2023-08-15,9.9,credit card,completed,2021-11,2021-11,0
54a80528-6e34-40d5-9b2e-ff80676af4cb,7201,2021-11-05,189.0,"660 Lozano Hills, Laurafort, VT 33872",delivered,4535946d-3436-4d07-b733-20e969d3b1b2,2022-02-20,312.61,paypal,completed,2021-11,2021-11,0
fe16484b-3ad0-4884-a200-4060e6d2722a,3461,2021-09-28,101.58,"1440 Jason Trail Suite 174, Velezchester, FM 40762",pending,ff83dc53-82ae-4b17-83e2-904c8e58b392,2025-03-30,20.6,paypal,completed,2020-01,2021-09,20
05763449-78ae-4019-8a72-368900927a25,2938,2020-09-29,333.94,"86372 Robinson Port, Jillfurt, MH 80761",pending,2f76b8f3-86a6-4ecc-bf36-6314cfd0208e,2023-10-24,31.28,credit card,completed,2020-09,2020-09,0
05763449-78ae-4019-8a72-368900927a25,2938,2020-09-29,333.94,"86372 Robinson Port, Jillfurt, MH 80761",pending,d21d0e01-41ca-4a37-9da2-1d561d22425a,2022-05-15,274.49,paypal,completed,2020-09,2020-09,0
d44f8049-4852-4c43-8df9-4445ae92c4df,6410,2023-05-16,362.93,"277 Rosales Greens, West Cathytown, IL 72272",pending,bae2d424-08c5-4017-9fde-67bbf85cc218,2023-05-11,463.66,bank transfer,completed,2023-05,2023-05,0
d44f8049-4852-4c43-8df9-4445ae92c4df,6410,2023-05-16,362.93,"277 Rosales Greens, West Cathytown, IL 72272",pending,571d955e-613a-43f5-a2ad-0c8648259860,2025-04-04,485.16,paypal,completed,2023-05,2023-05,0
e23087bf-0bca-4b67-9360-30fd3590c867,3641,2020-09-30,327.16,"047 Sue Circles, Saraview, MS 96342",pending,c9846e1a-01af-4542-89ec-85299af84224,2023-07-08,258.46,credit card,completed,2020-09,2020-09,0
7aa0a537-5a61-4b01-9675-313df2cf10cf,3639,2020-01-16,76.01,"3776 Davis Fields Apt. 858, North Coryside, NJ 32378",delivered,be3181cf-687f-4ac6-8e6e-bfce80e36c17,2023-07-18,184.04,bank transfer,completed,2020-01,2020-01,0
dc27fa99-d5bd-4cc6-8746-3d74852ea90a,1642,2020-06-15,446.49,"1143 Olson Loop, Lake Dale, AS 02438",shipped,4e8abf91-1f2b-4fab-8d40-c017ae4abe44,2020-06-22,114.51,bank transfer,completed,2020-06,2020-06,0
bed5e3cd-a72f-4e0a-91e6-09c03a3c5a97,9464,2021-04-20,479.54,"4230 Johnson Ferry, North Jackson, NY 57089",delivered,653591a1-0d06-4abb-8562-341d62c5c0d5,2025-02-05,146.19,credit card,completed,2021-04,2021-04,0
317ecc98-f948-4cfc-b02c-c11962f9e95f,8359,2022-10-06,307.2,"0053 Jack Fall, West Nicholastown, CT 87435",pending,789eabbf-66b6-4d0b-8c18-be7dd4857ddd,2023-07-21,112.91,credit card,completed,2022-10,2022-10,0
3c3ddd0b-e0da-43a5-8bab-d406ea06c1d4,6614,2025-01-22,461.95,"734 Thompson Mountains Apt. 561, Haleyfurt, MO 49119",delivered,da89db85-1fd3-4d18-8e6c-1d7bf31097b9,2025-03-05,76.02,paypal,completed,2025-01,2025-01,0
5ec770e2-790e-40a2-a16a-022fd2820527,9564,2023-09-02,431.2,"PSC 2985, Box 3243, APO AP 99457",delivered,b54cb3c2-876e-4177-8d75-de05ee40e5fe,2020-10-28,111.71,bank transfer,completed,2020-09,2023-09,36
f665ec60-414f-4651-a85c-1ffd5fbb7b9d,7877,2025-04-08,414.99,"1571 Danielle Way, Tapiaside, IN 42965",delivered,7481bd36-6b33-417b-8c4b-7dd6d81252a8,2022-06-06,218.57,credit card,completed,2025-04,2025-04,0
f665ec60-414f-4651-a85c-1ffd5fbb7b9d,7877,2025-04-08,414.99,"1571 Danielle Way, Tapiaside, IN 42965",delivered,0ca5bdf5-2b23-45fa-a92f-65ccf8d35e32,2022-07-19,440.66,paypal,completed,2025-04,2025-04,0
487c6519-0937-4ad3-8d91-0e73838b9e68,2577,2021-06-11,96.94,"USNV Jenkins, FPO AA 66064",delivered,5c7e7101-e7fe-4b16-a571-cfa27fb37a14,2022-05-26,430.03,bank transfer,completed,2021-06,2021-06,0
f3a961e5-7683-4722-8eef-c24fc27825fe,9246,2024-03-10,378.67,"3811 Prince Passage, Lake Steven, AK 32593",shipped,63adbab1-a09a-40db-a575-467ca2610c4d,2022-12-12,45.38,credit card,completed,2021-12,2024-03,27
a5b012b2-10ac-4d37-b15f-ee650a2835dd,8901,2020-02-14,333.1,"60720 Joshua Ridges Suite 780, South Jessica, OK 27764",delivered,811fee4e-564f-44c3-8497-f7fef691ca32,2022-05-19,419.8,bank transfer,completed,2020-02,2020-02,0
33e88cca-a163-4ab3-80de-a0986bdd2d11,1711,2023-05-10,351.84,"9481 Hunter Loop, Higginsshire, NH 12091",pending,f1a47ea8-fa18-4706-bfc3-00afcef33b06,2023-04-06,238.81,bank transfer,completed,2022-05,2023-05,12
e069c13d-565e-477b-bb5d-bab77b57d9c0,4759,2023-04-21,469.83,"8335 Carol Bypass, South Danielstad, WY 75371",pending,cb16e652-e0a0-4949-8ddf-c928ef4222a3,2021-05-30,6.39,credit card,completed,2023-04,2023-04,0
bc560db6-1bcc-4874-9703-2641a8f720eb,2600,2022-07-14,218.49,"348 Juan Views Suite 101, Snyderborough, AZ 10188",pending,9bcd423f-742a-4de2-bb6f-8ea9e4211acb,2022-09-01,255.45,bank transfer,completed,2022-07,2022-07,0
4e21ed16-03e9-409a-b900-0c4640000293,7695,2020-10-07,136.32,"USNS Scott, FPO AP 43640",shipped,d95bcaba-5e91-416c-a22b-c5e11c764462,2020-04-26,160.24,credit card,completed,2020-07,2020-10,3
856e097f-a5d3-4112-8425-3608be543e03,7698,2024-11-01,187.51,"USS Barton, FPO AP 28435",shipped,7bec65c2-513c-45fa-bbab-ef85b2219cf8,2021-10-08,48.61,credit card,completed,2024-11,2024-11,0
c63b22e8-a8c7-4efa-be57-263eefca1cb3,5281,2025-04-25,428.94,"54013 Samantha Forge, Brettchester, TN 24820",pending,60599072-0295-407d-8545-30bb19e87354,2025-04-27,141.66,bank transfer,completed,2025-04,2025-04,0
863acbf9-5605-4e92-9dd5-a307177107b2,8727,2022-09-18,463.67,"63578 Emily Forks, Grantville, TN 19625",pending,6a6d205d-90d9-4576-b913-de597538830f,2021-11-27,209.59,credit card,completed,2022-09,2022-09,0
5679b58a-0384-41d7-995b-9487358163cd,9099,2021-02-17,225.1,"1724 Jennifer Junctions, Port Raymond, CT 43443",shipped,4b943754-7b71-4ec0-be9d-20d72ccb93e7,2024-08-31,18.48,bank transfer,completed,2021-02,2021-02,0
d2186994-12e9-434d-9cc6-f48d8d5c5d53,3776,2023-03-22,340.27,"2174 Caroline Village, North Kevin, MT 61319",pending,20592691-89b6-4ec5-b744-e6e23557851e,2021-02-19,467.42,credit card,completed,2023-03,2023-03,0
9f655d44-7a2b-4ccd-91ae-dac50448be74,2124,2023-10-27,460.4,"85594 Jessica Prairie Apt. 304, Jessicaborough, DC 97874",delivered,5678eb1c-a74e-4e45-918f-974db0e7e7aa,2021-08-20,68.7,credit card,completed,2023-10,2023-10,0
57b81e53-092e-4782-8645-6dcedb4ecaea,5098,2022-08-06,350.15,"Unit 5533 Box 7565, DPO AA 80926",pending,2d54280d-e609-424b-ab18-c7ebb91480f0,2022-03-19,498.37,paypal,completed,2022-08,2022-08,0
6ab36a40-2eb3-4a87-9465-48b3d98cd279,4115,2022-02-27,254.51,"PSC 5135, Box 3814, APO AP 85137",shipped,e1dc5f9b-0010-47c2-bca5-742a7d2198ed,2023-12-13,456.76,bank transfer,completed,2022-02,2022-02,0
8fc2c565-8644-45e9-9c77-cdbf6d33e9da,4387,2020-03-11,122.31,"USS Moore, FPO AA 86622",shipped,0e4d237c-4a24-4ae2-a5c4-67f8d6b0be35,2023-03-02,190.44,credit card,completed,2020-03,2020-03,0
8fc2c565-8644-45e9-9c77-cdbf6d33e9da,4387,2020-03-11,122.31,"USS Moore, FPO AA 86622",shipped,00efb9c3-9580-47be-a745-ef54b9a84878,2023-05-31,227.64,paypal,completed,2020-03,2020-03,0
8fc2c565-8644-45e9-9c77-cdbf6d33e9da,4387,2020-03-11,122.31,"USS Moore, FPO AA 86622",shipped,8eeca0d9-09d5-4a04-aaed-71c2b29e4282,2020-03-21,161.0,credit card,completed,2020-03,2020-03,0
83117279-4fe4-4ab7-b07f-5b7a9c9f22ae,9071,2021-10-09,310.78,"Unit 3534 Box 5819, DPO AA 55811",delivered,944101c5-e9af-4931-9aaa-2be44aa745e2,2021-09-26,385.48,paypal,completed,2021-10,2021-10,0
8317c505-dea7-4d95-8053-d164a9977c00,3101,2024-11-23,36.53,"USS Martinez, FPO AP 38838",pending,e974c4c1-eb5d-4697-a074-0d86a1899355,2023-02-13,193.67,paypal,completed,2024-11,2024-11,0
d1b90449-dab7-497f-9284-21c9c85917d5,3863,2022-07-11,234.03,"6676 Williams Ridge Suite 833, Kimberlytown, AK 81109",shipped,37e04beb-2dce-4daa-8512-1dc7bd1ec118,2022-08-12,264.2,paypal,completed,2022-07,2022-07,0
389ee5cb-6107-48f3-be1a-edd03e0ee1f3,1137,2021-12-04,15.79,"0157 Christopher Isle, Lake Jacquelineton, CA 52532",shipped,98b0235e-d4d7-4596-a9fb-d3762194d8cb,2024-02-19,128.45,bank transfer,completed,2021-12,2021-12,0
0c14c050-cdb2-4f7d-a145-267fe67b596f,6924,2023-10-27,310.26,"9783 Lucas Parkways Apt. 571, North Justin, MO 62366",pending,6d8f28e9-599e-4be6-8c8b-29267691cf80,2024-12-10,467.14,bank transfer,completed,2023-10,2023-10,0
e843a8fa-2112-4f8c-bc85-cb2cda23eb9c,7099,2023-11-05,188.89,"87810 Nash Place, East Alisonbury, MA 92122",pending,68c66dea-4cc8-4687-918a-4f517d4534a0,2023-03-27,136.19,bank transfer,completed,2023-11,2023-11,0
3316372d-1df9-40fe-9268-6b527afb7d42,5422,2023-04-17,404.0,"89142 Obrien Mountains, Quinnstad, SD 04273",delivered,97b89edf-2ec3-48ca-878b-f0259f6bef03,2020-10-02,398.95,bank transfer,completed,2023-04,2023-04,0
3316372d-1df9-40fe-9268-6b527afb7d42,5422,2023-04-17,404.0,"89142 Obrien Mountains, Quinnstad, SD 04273",delivered,85d8a933-9449-40b6-bfa6-e518507e2b78,2022-02-08,93.84,bank transfer,completed,2023-04,2023-04,0
4ca4d6fa-7f75-4378-b149-eeac2976702b,8081,2024-01-12,429.59,"7187 Sanders Crossroad Apt. 636, Angelfurt, FM 84371",shipped,6854b547-057e-4c31-bffd-65bb6e2cc8dc,2021-05-11,106.21,credit card,completed,2024-01,2024-01,0
c192e6f7-354c-4ea2-be6b-5fb3e59a0baa,3389,2020-11-09,402.02,"PSC 2922, Box 6667, APO AP 91088",delivered,eb567e84-caef-4a6c-979a-d27326883292,2020-11-05,120.14,credit card,completed,2020-11,2020-11,0
fb952fb5-dfa9-4223-aac9-b952dc88a56d,3450,2022-09-27,241.76,"6165 Jacob Row, South Kellyshire, IA 42180",shipped,580ac69b-00ae-4a39-8fa3-a471537f8ff1,2020-09-11,8.05,credit card,completed,2022-09,2022-09,0
fb952fb5-dfa9-4223-aac9-b952dc88a56d,3450,2022-09-27,241.76,"6165 Jacob Row, South Kellyshire, IA 42180",shipped,8a7225c1-5f18-4a00-8ee8-395f7346676e,2020-03-17,133.6,credit card,completed,2022-09,2022-09,0
fb952fb5-dfa9-4223-aac9-b952dc88a56d,3450,2022-09-27,241.76,"6165 Jacob Row, South Kellyshire, IA 42180",shipped,eecacd54-c80b-4da9-876e-6e3a78c083d2,2023-08-10,55.19,credit card,completed,2022-09,2022-09,0
6357706e-5bd1-4656-a025-d820a8530072,4259,2023-06-27,292.66,"USNS Bond, FPO AA 28790",delivered,16890ad5-cdf4-4eaf-aee1-4d89fe2dfedb,2020-05-20,166.57,paypal,completed,2022-01,2023-06,17
8e379dcc-ec14-47a9-ab56-eb6439a6cf75,6818,2021-07-19,169.29,"834 Sanchez Stream Suite 958, West Andrewport, MD 08309",delivered,143bc8c9-f264-4411-a682-0171e95a4e23,2021-10-28,219.86,bank transfer,completed,2020-04,2021-07,15
775bc4dd-0c79-4987-afa7-e45b40df0929,7911,2023-08-27,319.32,"9531 Daniel Garden, Barbaraview, VI 22372",delivered,5cd3271f-3a7c-47bd-a8ae-081f8de8a421,2023-06-26,441.0,paypal,completed,2021-06,2023-08,26
f668da12-ebc0-4d79-b5fa-f24f1e9115e5,5444,2022-10-18,444.97,"2099 Rodney Fort Apt. 963, Port Meganmouth, CA 57625",pending,1ac6394c-c51b-4be0-866f-49a6a2925bc2,2020-09-09,159.26,paypal,completed,2022-10,2022-10,0
b867ca77-690b-4657-8b76-38fea01d9001,9535,2023-12-18,483.11,"USNV Rogers, FPO AP 43745",pending,990ccdd8-ff97-4d21-b773-7150d1a7d821,2022-01-07,249.69,paypal,completed,2023-12,2023-12,0
906ca2b9-957b-4f7f-acfc-462089ff918b,3150,2022-11-26,268.1,"38825 Glenn Trail, Lake Jessica, FM 99101",shipped,12300f70-b1be-42fe-84a5-151b3a363e0c,2024-04-07,495.99,bank transfer,completed,2022-01,2022-11,10
d4df4084-f754-43a5-9d0f-e5ed76943d54,1468,2023-07-30,27.23,"60389 Deborah Squares Suite 369, South Kaitlynshire, VT 40642",pending,5273bf43-7572-4fcd-a1be-972c30b23ea9,2020-02-19,199.25,paypal,completed,2023-07,2023-07,0
648c22c1-6f8b-42d3-b845-42f9155dccfd,6328,2023-06-13,433.48,"00521 Hale Courts, South Robinmouth, DE 57347",pending,800f5df4-92ee-43d2-a007-6c617f8c745d,2024-10-22,230.22,paypal,completed,2021-02,2023-06,28
c9556e33-ad96-43e4-9829-e3488043b898,8480,2024-01-26,319.21,"305 Snyder Mount Apt. 388, Burgesston, GA 96109",delivered,1dfad95a-39ba-4cbf-82f8-117272d37ba2,2024-11-14,402.96,paypal,completed,2024-01,2024-01,0
607ac3d1-ae85-41a2-a370-f823ba8596cf,9745,2020-05-19,161.73,"421 Lopez Pass, North Carolyn, ND 97117",pending,7f6d336d-073e-4b8f-9166-baa720e3b778,2020-01-11,9.79,paypal,completed,2020-05,2020-05,0
e892bd06-ed11-4999-8609-269ec4d0ba74,8239,2020-01-06,160.86,"9363 Kathy Ports, Lake Stephanie, WI 93161",pending,7c298a53-8372-40a4-8bc4-23be2c57de3a,2024-06-25,419.33,paypal,completed,2020-01,2020-01,0
772cef8e-3520-4086-9fc1-15f5067714c8,1136,2020-08-29,347.01,"6581 Wanda Branch Suite 173, Richardbury, CT 53969",pending,3b7e0fe8-c679-4308-b635-5830f8934b35,2025-01-15,238.04,credit card,completed,2020-08,2020-08,0
a1c2bcdd-39b7-4cec-828a-46815097a324,8161,2021-08-26,203.43,"72954 Black Isle, West Heather, MH 31226",shipped,b99c6a94-1ebd-4059-91ac-bd19d6395cca,2020-03-08,354.43,credit card,completed,2021-08,2021-08,0
4895126f-b358-4235-bf00-b1cc1e34ec41,9715,2022-10-10,406.32,"964 Macias Prairie, Taylorview, PW 96102",pending,18f5f826-5df7-4809-8706-5546ca2e8b9a,2024-08-07,149.45,paypal,completed,2021-07,2022-10,15
67393250-72b9-4d34-8edc-e7c146c41dee,8460,2021-07-25,312.69,"2224 Haley Pine, Port Lisa, MT 88805",pending,8838717d-9340-4b40-9294-88b2866efdaf,2023-08-13,92.6,paypal,completed,2020-04,2021-07,15
58493128-df41-41ea-872d-0281e6e0f0ba,9060,2024-11-08,102.02,"5401 Deborah Inlet, Josephport, WV 72950",shipped,48081231-a063-4d3e-8754-be1545cb73c4,2022-07-16,394.52,paypal,completed,2024-11,2024-11,0
d7567740-3447-4396-bc9e-db115011aca1,2169,2020-03-28,276.16,"09954 Andrea Motorway, West Valerie, WA 96147",shipped,6f276b15-eebb-40d1-a6aa-2a3e76fe4735,2022-07-04,482.48,credit card,completed,2020-03,2020-03,0
d7567740-3447-4396-bc9e-db115011aca1,2169,2020-03-28,276.16,"09954 Andrea Motorway, West Valerie, WA 96147",shipped,12e96eac-c0d6-493e-b09f-33defd15b3ec,2021-08-26,428.27,paypal,completed,2020-03,2020-03,0
f9d5ab53-0064-4db8-b5f8-37977b10289f,9538,2024-10-14,336.34,"0250 Amber Well, Pattersonburgh, WV 49835",shipped,a178ffaa-9d7b-4dc5-8821-d6577a32f614,2024-07-09,235.41,bank transfer,completed,2021-02,2024-10,44
d80c48a4-e7ea-4db6-93a0-24590fd7f60d,8746,2024-08-27,200.67,"638 Berry Trace, Villarrealton, TN 51011",pending,1e7e100b-f831-44f9-b2f0-9577afd6668b,2022-11-22,348.52,paypal,completed,2024-08,2024-08,0
eb138634-8ab4-4175-ae5f-c3632a5d29e4,8113,2025-02-21,169.01,"434 Taylor Knoll Apt. 774, Port Kristenfort, MS 61545",shipped,a857f57e-588c-4d1b-96b2-53062991ee27,2023-04-29,68.17,credit card,completed,2025-02,2025-02,0
53fc280e-cbc5-4ac5-bab7-3e7200da1752,5523,2022-03-27,296.5,"2076 Gomez Inlet, Bellport, CO 10466",pending,4e535942-4804-4a40-bad0-831b13a7848e,2021-03-05,382.57,bank transfer,completed,2022-03,2022-03,0
e6ffa50d-2960-4db2-a25d-e18d826bd486,1983,2021-10-28,39.29,"89142 Heather Alley Apt. 927, Odonnelltown, MD 36970",delivered,941cbfa9-85b4-4fc8-a114-ea8593aed5c1,2021-08-17,427.11,bank transfer,completed,2021-10,2021-10,0
e008040a-4f52-418a-9ecb-64b4a77f788a,4161,2020-07-04,20.46,"1830 Michael Landing, West Rachel, MT 42218",pending,91b3b877-b710-48c7-a47e-8836be53f563,2024-04-13,154.48,credit card,completed,2020-07,2020-07,0
7a466924-a114-4c93-9a96-3364bbfd7b49,1646,2022-10-12,247.8,"86558 Nicholas Key, East Amanda, PR 13228",pending,5f945f7a-9b62-4b20-ae8c-8cd4139a6054,2020-09-07,275.51,bank transfer,completed,2022-10,2022-10,0
